order_id,order_status,customer,order_date,order_quantity,sales,discount,discount_value,product_category,product_sub_category
45440,Order Finished,Michelle Lonsdale,2012-08-09,5,1496580,0.02,29932,Furniture,Chairs & Chairmats
45766,Order Finished,Charlotte Melton,2010-05-07,37,5044420,0.0,0,Furniture,Office Furnishings
45861,Order Finished,Allen Rosenblatt,2011-08-25,39,1361717,0.05,68086,Technology,Telephones & Communication
45957,Order Finished,Neola Schneider,2010-09-21,20,1519680,0.06,91181,Technology,Computer Peripherals
46912,Order Finished,Joy Bell,2012-06-30,5,588000,0.0,0,Furniture,Office Furnishings
46980,Order Finished,Monica Federle,2011-01-17,34,432600,0.01,4326,Office Supplies,Labels
47460,Order Finished,Jamie Kunitz,2010-10-10,12,63200,0.1,6320,Office Supplies,Pens & Art Supplies
47462,Order Finished,Susan Vittorini,2011-06-09,43,308360,0.08,24669,Office Supplies,Binders & Binder Accessories
47620,Order Returned,Charles Mc Crossin,2012-06-26,27,604400,0.04,24176,Office Supplies,"Scissors, Rulers & Trimmers"
47749,Order Finished,Cari Schnelling,2010-03-16,46,799160,0.04,31966,Office Supplies,"Scissors, Rulers & Trimmers"
47873,Order Finished,Doug Bickford,2010-11-13,8,104780,0.08,8382,Furniture,Office Furnishings
47943,Order Finished,Don Miller,2009-11-14,12,122180,0.04,4887,Office Supplies,Labels
48101,Order Finished,Fred Wasserman,2011-09-12,4,217740,0.05,10887,Office Supplies,Paper
48295,Order Returned,Bryan Mills,2009-11-23,48,20103040,0.05,1005152,Technology,Office Machines
48839,Order Finished,Carlos Daly,2010-07-10,1,194260,0.05,9713,Office Supplies,Labels
49154,Order Finished,Joy Bell,2009-03-06,26,3047000,0.07,213290,Office Supplies,Appliances
49921,Order Finished,Claudia Miner,2011-02-17,5,1512300,0.06,90738,Technology,Office Machines
49952,Order Finished,Beth Thompson,2011-11-19,12,2647340,0.04,105894,Furniture,Office Furnishings
50117,Order Finished,Allen Rosenblatt,2011-06-03,17,94880,0.09,8539,Office Supplies,Labels
50278,Order Finished,Beth Thompson,2010-05-25,2,102420,0.0,0,Office Supplies,Binders & Binder Accessories
50374,Order Returned,Susan Vittorini,2009-05-30,30,6964820,0.05,348241,Office Supplies,Binders & Binder Accessories
50565,Order Finished,Sylvia Foulston,2012-08-30,43,1366920,0.09,123023,Office Supplies,Envelopes
50688,Order Finished,Joy Bell,2011-12-16,50,1200440,0.08,96035,Office Supplies,"Scissors, Rulers & Trimmers"
50754,Order Finished,Becky Castell,2009-12-09,9,128061,0.06,7684,Technology,Telephones & Communication
50914,Order Returned,Carlos Daly,2012-07-03,49,17103088,0.03,513093,Technology,Telephones & Communication
51169,Order Finished,Cari Schnelling,2010-12-24,2,583320,0.08,46666,Furniture,Office Furnishings
51938,Order Finished,Jim Radford,2011-05-17,5,1006655,0.06,60399,Technology,Telephones & Communication
51970,Order Finished,Allen Rosenblatt,2012-01-11,1,343420,0.06,20605,Technology,Office Machines
51971,Order Finished,Dorothy Badders,2011-10-03,39,2652080,0.02,53042,Office Supplies,Storage & Organization
52193,Order Finished,Mike Pelletier,2010-03-05,1,35780,0.04,1431,Office Supplies,Labels
52321,Order Finished,Doug Bickford,2011-11-05,48,1234520,0.04,49381,Office Supplies,Storage & Organization
52386,Order Finished,Susan Vittorini,2009-01-05,6,1401460,0.08,112117,Technology,Office Machines
52807,Order Finished,Andrew Gjertsen,2010-11-25,28,1335100,0.0,0,Office Supplies,Pens & Art Supplies
52929,Order Finished,Muhammed Mac Intyre,2011-04-08,43,1402920,0.04,56117,Technology,Office Machines
52964,Order Finished,Jim Radford,2010-03-31,44,11471580,0.08,917726,Furniture,Office Furnishings
53156,Order Finished,Bryan Davis,2012-03-10,47,373860,0.07,26170,Office Supplies,Labels
53511,Order Finished,Anthony Johnson,2009-02-20,41,482200,0.07,33754,Office Supplies,Binders & Binder Accessories
53797,Order Finished,Doug Bickford,2009-10-01,10,1247420,0.01,12474,Furniture,Bookcases
53990,Order Finished,Carlos Daly,2012-11-01,44,8527863,0.04,341115,Technology,Telephones & Communication
54083,Order Finished,Don Miller,2011-07-21,10,5400820,0.08,432066,Office Supplies,Appliances
54274,Order Finished,Don Jones,2010-11-23,20,3166120,0.05,158306,Office Supplies,Appliances
54276,Order Finished,Chad Cunningham,2010-02-06,21,1513200,0.0,0,Office Supplies,Paper
54528,Order Finished,Ralph Arnett,2011-01-04,17,414380,0.01,4144,Office Supplies,Pens & Art Supplies
54567,Order Finished,Nicole Hansen,2009-08-02,31,393480,0.09,35413,Furniture,Office Furnishings
54628,Order Finished,Fred Wasserman,2010-06-05,21,942480,0.07,65974,Technology,Computer Peripherals
55298,Order Finished,Bryan Mills,2009-08-02,1,737320,0.01,7373,Furniture,Chairs & Chairmats
55363,Order Finished,Ralph Arnett,2010-12-28,14,4464120,0.03,133924,Office Supplies,Storage & Organization
55366,Order Finished,Doug Bickford,2012-10-10,7,774340,0.1,77434,Technology,Computer Peripherals
55715,Order Finished,Eugene Barchas,2011-04-02,28,337140,0.02,6743,Office Supplies,Binders & Binder Accessories
55875,Order Finished,Brad Eason,2009-11-25,50,827720,0.0,0,Furniture,Office Furnishings
56453,Order Finished,Dorothy Wardle,2012-04-11,1,5457300,0.0,0,Technology,Office Machines
57127,Order Finished,Ralph Knight,2010-02-16,13,1471080,0.0,0,Office Supplies,Paper
57344,Order Finished,Sylvia Foulston,2010-09-24,47,2120121,0.1,212012,Technology,Telephones & Communication
57509,Order Finished,Neola Schneider,2009-02-21,39,398780,0.1,39878,Office Supplies,Labels
57600,Order Returned,Grant Carroll,2012-11-11,32,3764240,0.05,188212,Office Supplies,Binders & Binder Accessories
58055,Order Finished,Julia West,2011-10-27,26,417200,0.0,0,Furniture,Office Furnishings
58144,Order Finished,Muhammed Mac Intyre,2009-12-16,29,1556760,0.01,15568,Office Supplies,Paper
58150,Order Finished,Susan Vittorini,2010-05-07,24,120720,0.03,3622,Office Supplies,Binders & Binder Accessories
58340,Order Finished,Sylvia Foulston,2011-01-08,36,3872600,0.03,116178,Office Supplies,Appliances
58368,Order Returned,Doug Bickford,2012-07-09,4,28460,0.0,0,Furniture,Office Furnishings
58434,Order Finished,Dorothy Badders,2009-03-09,42,1687060,0.04,67482,Furniture,Office Furnishings
58626,Order Finished,Henry Goldwyn,2011-12-30,23,13282280,0.05,664114,Furniture,Chairs & Chairmats
58688,Order Returned,Grant Carroll,2009-03-29,18,431860,0.08,34549,Office Supplies,Pens & Art Supplies
59045,Order Finished,Chad Cunningham,2011-02-13,30,280480,0.05,14024,Office Supplies,Binders & Binder Accessories
59047,Order Returned,Beth Thompson,2011-01-28,10,533880,0.09,48049,Technology,Computer Peripherals
59202,Order Finished,Andrew Gjertsen,2012-09-08,7,167620,0.09,15086,Office Supplies,Labels
59207,Order Finished,Sylvia Foulston,2009-05-18,42,19005472,0.02,380109,Furniture,Tables
59234,Order Finished,Michelle Lonsdale,2012-07-29,32,11372500,0.04,454900,Office Supplies,Appliances
59395,Order Finished,Cari Schnelling,2012-04-22,20,1926600,0.06,115596,Office Supplies,Paper
59558,Order Finished,Henry Goldwyn,2012-07-16,34,189120,0.0,0,Office Supplies,Labels
59585,Order Returned,Edward Hooks,2012-09-22,45,1424080,0.07,99686,Technology,Office Machines
59651,Order Finished,Brendan Dodson,2010-05-20,36,566420,0.08,45314,Office Supplies,Binders & Binder Accessories
645,Order Finished,Harold Engle,2009-12-02,42,1115700,0.05,55785,Office Supplies,Binders & Binder Accessories
769,Order Finished,Roy French,2010-06-01,37,8523880,0.02,170478,Technology,Office Machines
773,Order Finished,Helen Abelman,2010-09-25,38,4142679,0.06,248561,Technology,Telephones & Communication
1187,Order Finished,Guy Armstrong,2012-11-19,14,445820,0.05,22291,Technology,Computer Peripherals
2339,Order Finished,Jennifer Braxton,2010-12-14,12,3269960,0.09,294296,Office Supplies,Storage & Organization
3521,Order Finished,Giulietta Baptist,2012-10-25,50,408220,0.06,24493,Office Supplies,Pens & Art Supplies
4007,Order Finished,Jack Lebron,2010-06-17,18,2076800,0.01,20768,Office Supplies,Appliances
4416,Order Finished,Erica Bern,2012-06-29,46,14882580,0.1,1488258,Office Supplies,Binders & Binder Accessories
4454,Order Finished,Erica Bern,2009-02-01,17,110900,0.01,1109,Office Supplies,Labels
5153,Order Finished,Helen Abelman,2011-08-25,37,9793860,0.04,391754,Furniture,Chairs & Chairmats
5446,Order Finished,Guy Armstrong,2009-06-20,42,867360,0.07,60715,Office Supplies,Envelopes
8131,Order Finished,Helen Abelman,2010-05-03,24,1434580,0.01,14346,Technology,Computer Peripherals
8994,Order Finished,Christopher Schild,2009-04-07,36,2846700,0.1,284670,Technology,Computer Peripherals
9027,Order Returned,Roy French,2011-09-02,30,1865784,0.05,93289,Technology,Telephones & Communication
9216,Order Finished,Roy French,2011-04-14,36,11955260,0.1,1195526,Office Supplies,Appliances
9537,Order Finished,Jennifer Braxton,2011-02-13,6,1812040,0.1,181204,Furniture,Bookcases
9574,Order Returned,Joy Smith,2011-07-30,40,869240,0.08,69539,Office Supplies,Binders & Binder Accessories
10435,Order Finished,Evan Minnotte,2010-08-10,38,1742500,0.06,104550,Office Supplies,Pens & Art Supplies
10851,Order Finished,Jenna Caffey,2009-04-06,50,1216420,0.09,109478,Office Supplies,"Scissors, Rulers & Trimmers"
10852,Order Finished,Harold Engle,2010-10-26,17,571680,0.02,11434,Office Supplies,Binders & Binder Accessories
11269,Order Finished,Harold Engle,2012-05-26,39,4166105,0.09,374949,Technology,Telephones & Communication
11362,Order Finished,Hilary Holden,2012-09-10,32,6491460,0.09,584231,Furniture,Office Furnishings
11968,Order Finished,Christopher Schild,2011-03-16,31,218980,0.04,8759,Office Supplies,Pens & Art Supplies
12293,Order Finished,Harold Engle,2011-06-18,31,566340,0.0,0,Office Supplies,Envelopes
12773,Order Finished,Greg Guthrie,2011-01-11,6,34000,0.07,2380,Office Supplies,Binders & Binder Accessories
12934,Order Finished,Guy Armstrong,2009-03-05,45,880780,0.05,44039,Office Supplies,Envelopes
13120,Order Finished,Joy Smith,2009-12-14,46,1180860,0.09,106277,Office Supplies,Binders & Binder Accessories
13604,Order Finished,Erica Bern,2009-02-02,38,6305500,0.04,252220,Technology,Computer Peripherals
13927,Order Finished,Dan Reichenbach,2009-08-26,26,376100,0.04,15044,Office Supplies,Paper
15044,Order Finished,Erica Bern,2012-03-06,42,3363200,0.07,235424,Technology,Computer Peripherals
15139,Order Finished,Guy Armstrong,2009-11-19,17,10407800,0.07,728546,Furniture,Chairs & Chairmats
15463,Order Finished,Evan Minnotte,2010-07-24,48,586600,0.04,23464,Office Supplies,Paper
15618,Order Finished,Joy Smith,2010-08-04,9,101860,0.06,6112,Office Supplies,Paper
16100,Order Finished,Paul Gonzalez,2011-03-07,44,452360,0.01,4524,Furniture,Office Furnishings
16320,Order Finished,Filia Mc Adams,2011-10-20,17,3713939,0.0,0,Technology,Telephones & Communication
16419,Order Finished,Joy Smith,2009-08-04,43,482380,0.08,38590,Office Supplies,Paper
17090,Order Finished,Greg Guthrie,2010-04-28,30,8355040,0.04,334202,Furniture,Bookcases
17315,Order Finished,Joy Smith,2009-04-22,29,318220,0.07,22275,Office Supplies,Paper
17376,Order Finished,Joy Smith,2011-12-04,44,2255620,0.1,225562,Technology,Computer Peripherals
18210,Order Finished,Greg Guthrie,2010-08-06,27,18587640,0.08,1487011,Office Supplies,Appliances
18273,Order Finished,Jack Lebron,2011-09-15,18,1850060,0.06,111004,Technology,Computer Peripherals
18788,Order Finished,Joy Smith,2009-10-02,27,1132240,0.03,33967,Furniture,Office Furnishings
19042,Order Finished,Evan Minnotte,2009-03-01,8,655220,0.07,45865,Office Supplies,Binders & Binder Accessories
19073,Order Finished,Chuck Magee,2009-06-24,16,356800,0.04,14272,Furniture,Office Furnishings
19365,Order Finished,Filia Mc Adams,2011-01-16,29,363660,0.03,10910,Office Supplies,Paper
19617,Order Finished,Jack Lebron,2012-01-20,38,1904940,0.03,57148,Technology,Office Machines
20033,Order Finished,Jack Lebron,2010-05-21,5,5087900,0.04,203516,Technology,Copiers & Fax
21223,Order Finished,Harold Engle,2012-03-15,3,635900,0.1,63590,Furniture,Bookcases
21378,Order Finished,Jack Lebron,2011-08-07,34,1874080,0.08,149926,Office Supplies,Binders & Binder Accessories
21542,Order Finished,Frank Atkinson,2011-05-21,18,808600,0.04,32344,Office Supplies,Pens & Art Supplies
22656,Order Returned,Evan Minnotte,2010-12-22,10,618600,0.05,30930,Technology,Computer Peripherals
22695,Order Finished,Joy Smith,2009-07-03,44,889040,0.02,17781,Office Supplies,Paper
23076,Order Returned,Dan Reichenbach,2009-05-27,50,1484420,0.03,44533,Furniture,Office Furnishings
24067,Order Finished,Frank Atkinson,2012-08-22,19,241120,0.07,16878,Office Supplies,Paper
24388,Order Finished,Erica Bern,2011-01-26,15,17324680,0.0,0,Technology,Copiers & Fax
24451,Order Finished,Jack Lebron,2012-12-03,24,3379940,0.06,202796,Office Supplies,Appliances
24806,Order Finished,Filia Mc Adams,2010-09-06,20,224060,0.05,11203,Office Supplies,Binders & Binder Accessories
24965,Order Finished,Jack Lebron,2011-03-29,6,5056980,0.07,353989,Office Supplies,Binders & Binder Accessories
25154,Order Finished,Giulietta Baptist,2010-08-20,16,205000,0.1,20500,Office Supplies,Pens & Art Supplies
25315,Order Finished,Joy Smith,2010-12-02,36,15566720,0.07,1089670,Office Supplies,Appliances
25376,Order Finished,Greg Guthrie,2011-03-26,12,153220,0.09,13790,Furniture,Office Furnishings
26240,Order Returned,Carlos Soltero,2009-12-19,38,2966880,0.04,118675,Technology,Computer Peripherals
26791,Order Finished,Harold Engle,2011-04-29,45,1000960,0.08,80077,Office Supplies,Storage & Organization
28836,Order Finished,Erica Bern,2010-10-24,50,16442587,0.06,986555,Technology,Telephones & Communication
28995,Order Finished,Hilary Holden,2010-05-12,9,597040,0.0,0,Office Supplies,Paper
29121,Order Finished,Jack Lebron,2010-04-11,31,6413930,0.08,513114,Technology,Telephones & Communication
29319,Order Finished,Filia Mc Adams,2009-01-24,30,13308780,0.1,1330878,Furniture,Chairs & Chairmats
29382,Order Finished,Greg Guthrie,2010-11-17,42,478700,0.05,23935,Office Supplies,Envelopes
29445,Order Finished,Harold Engle,2010-09-29,28,5062700,0.09,455643,Technology,Office Machines
29762,Order Finished,Philip Brown,2010-08-03,15,44900,0.03,1347,Office Supplies,Rubber Bands
30048,Order Finished,Helen Abelman,2011-06-13,44,15530260,0.06,931816,Office Supplies,Appliances
30243,Order Finished,Hilary Holden,2010-05-05,44,4870640,0.09,438358,Office Supplies,Appliances
30372,Order Finished,Christopher Schild,2010-08-30,1,28800,0.1,2880,Furniture,Office Furnishings
30499,Order Finished,Carlos Soltero,2012-10-30,16,184120,0.1,18412,Office Supplies,Envelopes
32199,Order Finished,Erica Bern,2009-07-15,40,393000,0.08,31440,Office Supplies,Binders & Binder Accessories
32327,Order Finished,Erica Bern,2012-08-07,45,40667632,0.02,813353,Furniture,Tables
32676,Order Finished,Joy Smith,2009-02-01,37,3394880,0.06,203693,Technology,Computer Peripherals
32835,Order Finished,Joy Smith,2012-07-07,15,1144865,0.05,57243,Technology,Telephones & Communication
32869,Order Finished,Christopher Schild,2009-03-27,41,644060,0.06,38644,Technology,Computer Peripherals
33763,Order Finished,Evan Minnotte,2010-09-23,23,21582760,0.08,1726621,Technology,Copiers & Fax
34048,Order Finished,Christopher Schild,2011-03-28,1,53360,0.04,2134,Furniture,Office Furnishings
34275,Order Finished,Greg Guthrie,2009-07-01,27,246920,0.07,17284,Office Supplies,Pens & Art Supplies
34438,Order Finished,Harold Engle,2010-12-11,28,1177080,0.04,47083,Office Supplies,Pens & Art Supplies
34880,Order Finished,Philip Brown,2009-09-16,44,568760,0.04,22750,Office Supplies,Paper
34978,Order Finished,Carlos Soltero,2011-02-04,49,331020,0.08,26482,Office Supplies,Binders & Binder Accessories
35141,Order Finished,Jennifer Braxton,2010-09-11,29,4093620,0.02,81872,Office Supplies,Binders & Binder Accessories
35300,Order Finished,Dan Reichenbach,2010-03-02,10,57620,0.02,1152,Office Supplies,Labels
35558,Order Finished,Carlos Soltero,2009-09-15,2,69760,0.09,6278,Furniture,Office Furnishings
36293,Order Finished,Carlos Soltero,2010-12-30,13,2545660,0.04,101826,Technology,Computer Peripherals
36516,Order Finished,Giulietta Baptist,2011-07-25,9,1766740,0.1,176674,Technology,Computer Peripherals
36677,Order Finished,Jack Lebron,2009-12-23,38,46511220,0.0,0,Technology,Copiers & Fax
37185,Order Finished,Guy Armstrong,2012-10-31,8,46380,0.02,928,Office Supplies,Pens & Art Supplies
37888,Order Finished,Hilary Holden,2009-12-22,31,1278380,0.09,115054,Office Supplies,Binders & Binder Accessories
38310,Order Finished,Jack Lebron,2012-04-14,4,124900,0.08,9992,Office Supplies,Appliances
40327,Order Finished,Erica Bern,2011-05-13,42,305100,0.06,18306,Office Supplies,Envelopes
40480,Order Finished,Harold Engle,2011-12-07,19,15217760,0.06,913066,Office Supplies,Binders & Binder Accessories
40800,Order Finished,Jim Sink,2010-12-04,18,202680,0.06,12161,Office Supplies,Envelopes
40835,Order Finished,Jennifer Braxton,2009-11-24,26,787180,0.06,47231,Office Supplies,Binders & Binder Accessories
40871,Order Finished,Joy Smith,2011-09-13,32,588080,0.03,17642,Office Supplies,Binders & Binder Accessories
41570,Order Finished,Harold Engle,2010-12-03,24,4579840,0.09,412186,Office Supplies,Paper
41991,Order Finished,Philip Brown,2011-12-18,36,3547720,0.06,212863,Furniture,Chairs & Chairmats
42400,Order Finished,Giulietta Baptist,2012-08-09,44,1730540,0.03,51916,Technology,Computer Peripherals
42754,Order Finished,Paul Gonzalez,2010-08-24,31,683420,0.04,27337,Office Supplies,Binders & Binder Accessories
42918,Order Finished,Logan Haushalter,2011-05-22,46,1296520,0.07,90756,Office Supplies,Binders & Binder Accessories
42944,Order Finished,Filia Mc Adams,2012-11-18,43,19501100,0.0,0,Furniture,Chairs & Chairmats
44037,Order Finished,Carlos Soltero,2012-06-28,39,1671100,0.07,116977,Furniture,Office Furnishings
44387,Order Finished,Erica Bern,2009-02-04,50,2883140,0.07,201820,Technology,Computer Peripherals
44576,Order Finished,Greg Guthrie,2009-12-25,38,10032500,0.01,100325,Furniture,Tables
45601,Order Finished,Dan Reichenbach,2011-09-26,47,1890060,0.0,0,Office Supplies,Paper
45606,Order Finished,Jim Sink,2011-09-22,38,651500,0.1,65150,Furniture,Office Furnishings
46119,Order Finished,Carlos Soltero,2009-02-15,23,186100,0.03,5583,Office Supplies,Binders & Binder Accessories
